TelematicsId,Vehicle_Id,VehicleVIN,VehicleMake,VehicleModel,TelematicsDeviceId,Timestamp,Latitude,Longitude,LocationCity,Speed,RPM,FuelLevel,FuelConsumption,BatteryLevel,EngineTemp,OilPressure,Odometer,TripDistance,TirePressure_FL,TirePressure_FR,TirePressure_RL,TirePressure_RR,IsEngineOn,IsMoving,Acceleration,HarshBraking,RapidAcceleration,Idling,DiagnosticCode,AlertType,AlertSeverity,ConnectionStatus,SignalStrength,data_source
TEL_000511,VEH_050_1,JHM48768ZMHYS21EF,MG,Gloster,TELE_998184,2025-10-25 08:00:14,12.964085,77.655026,Bengaluru,87,1803,0,0.00,32,105,44,117782,40.82,28,36,31,36,true,true,1.03,true,false,false,,None,None,Connected,77,synthetic
TEL_000512,VEH_050_1,JHM48768ZMHYS21EF,MG,Gloster,TELE_998184,2025-10-29 18:25:14,13.059495,77.594356,Bengaluru,0,0,0,0.00,41,25,0,117803,49.21,31,36,30,31,false,false,0.00,false,false,false,,Low Fuel,Critical,Connected,77,synthetic
TEL_000513,VEH_050_1,JHM48768ZMHYS21EF,MG,Gloster,TELE_998184,2025-10-25 13:54:14,12.999950,77.506004,Bengaluru,73,2528,0,0.00,96,82,27,117808,22.12,32,31,36,32,true,true,-1.03,true,false,false,,None,None,Intermittent,61,synthetic
TEL_000514,VEH_050_1,JHM48768ZMHYS21EF,MG,Gloster,TELE_998184,2025-10-31 22:47:14,12.889709,77.595092,Bengaluru,79,1854,0,0.00,72,89,54,117789,8.81,33,32,32,28,true,true,0.53,false,false,false,,Service Due,Critical,Connected,83,synthetic
TEL_000515,VEH_050_1,JHM48768ZMHYS21EF,MG,Gloster,TELE_998184,2025-10-30 19:58:14,12.898606,77.623287,Bengaluru,49,3304,0,0.00,67,87,31,117774,38.68,35,35,34,28,true,true,1.32,false,false,false,P0171,Engine Check,None,Weak Signal,39,synthetic
TEL_000516,VEH_050_1,JHM48768ZMHYS21EF,MG,Gloster,TELE_998184,2025-11-01 17:50:14,13.033130,77.629109,Bengaluru,0,0,0,0.00,73,34,0,117773,3.45,31,36,36,32,false,false,0.00,false,false,false,,None,None,Connected,61,synthetic
TEL_000517,VEH_050_1,JHM48768ZMHYS21EF,MG,Gloster,TELE_998184,2025-10-28 14:07:14,12.951559,77.612181,Bengaluru,31,2187,0,0.00,31,99,61,117833,15.09,29,33,31,35,true,true,-0.55,false,false,false,,None,None,Intermittent,63,synthetic
TEL_000518,VEH_050_1,JHM48768ZMHYS21EF,MG,Gloster,TELE_998184,2025-10-26 07:33:14,12.903110,77.544833,Bengaluru,95,1822,0,0.00,88,100,49,117775,33.11,30,36,31,33,true,true,-1.44,false,false,false,,None,None,Connected,94,synthetic
TEL_000519,VEH_050_1,JHM48768ZMHYS21EF,MG,Gloster,TELE_998184,2025-10-28 14:03:14,12.969000,77.534097,Bengaluru,100,2337,0,0.00,61,105,35,117837,42.16,33,34,30,34,true,true,0.82,true,false,false,,None,None,Weak Signal,44,synthetic
TEL_000520,VEH_050_1,JHM48768ZMHYS21EF,MG,Gloster,TELE_998184,2025-10-31 02:59:14,12.920086,77.549777,Bengaluru,0,805,0,0.00,39,91,53,117779,46.63,28,36,31,33,true,false,0.00,false,false,false,,Service Due,Info,Intermittent,57,synthetic
TEL_000521,VEH_050_2,WXJ44678UPZYSSMK1,Toyota,Innova Crysta,TELE_872347,2025-11-01 03:27:14,19.044527,72.911451,Mumbai,110,2601,58,11.41,0,95,57,46157,18.27,29,35,29,34,true,true,-1.53,true,false,false,,None,None,Connected,100,synthetic
TEL_000522,VEH_050_2,WXJ44678UPZYSSMK1,Toyota,Innova Crysta,TELE_872347,2025-11-01 03:06:14,18.988542,72.822426,Mumbai,119,3265,46,7.46,0,96,51,46159,15.58,36,32,33,33,true,true,0.81,false,false,false,,None,None,Connected,81,synthetic
TEL_000523,VEH_050_2,WXJ44678UPZYSSMK1,Toyota,Innova Crysta,TELE_872347,2025-10-29 22:34:14,19.170133,72.856905,Mumbai,91,4406,72,6.60,0,84,33,46163,34.96,30,30,29,33,true,true,1.18,false,false,false,,None,None,Intermittent,35,synthetic
TEL_000524,VEH_050_2,WXJ44678UPZYSSMK1,Toyota,Innova Crysta,TELE_872347,2025-10-26 17:56:14,19.069309,72.860323,Mumbai,50,1855,28,6.44,0,91,63,46165,44.73,35,28,32,29,true,true,-0.94,false,false,false,,None,None,Intermittent,55,synthetic
TEL_000525,VEH_050_2,WXJ44678UPZYSSMK1,Toyota,Innova Crysta,TELE_872347,2025-10-26 10:59:14,19.110639,72.845380,Mumbai,66,3633,98,14.66,0,88,46,46169,6.21,28,36,34,29,true,true,0.16,false,false,false,,None,None,Intermittent,32,synthetic
TEL_000526,VEH_050_2,WXJ44678UPZYSSMK1,Toyota,Innova Crysta,TELE_872347,2025-10-28 00:35:14,18.986568,72.964697,Mumbai,23,1819,96,9.05,0,98,26,46171,24.27,29,35,36,31,true,true,0.70,false,false,false,,None,None,Intermittent,46,synthetic
TEL_000527,VEH_050_2,WXJ44678UPZYSSMK1,Toyota,Innova Crysta,TELE_872347,2025-10-29 00:35:14,18.991878,72.901236,Mumbai,89,3479,86,9.25,0,98,39,46165,46.44,32,30,31,28,true,true,-1.28,false,false,false,,None,None,Intermittent,45,synthetic
TEL_000528,VEH_050_2,WXJ44678UPZYSSMK1,Toyota,Innova Crysta,TELE_872347,2025-10-31 06:46:14,18.995406,72.939132,Mumbai,22,2888,36,8.45,0,89,45,46173,28.05,28,32,28,32,true,true,0.85,false,false,false,,None,None,Weak Signal,42,synthetic
TEL_000529,VEH_050_2,WXJ44678UPZYSSMK1,Toyota,Innova Crysta,TELE_872347,2025-10-29 06:44:14,18.998469,72.798280,Mumbai,76,2983,89,10.87,0,88,35,46178,30.91,35,29,28,32,true,true,1.47,true,false,false,,None,None,Weak Signal,64,synthetic
TEL_000530,VEH_050_2,WXJ44678UPZYSSMK1,Toyota,Innova Crysta,TELE_872347,2025-10-31 13:06:14,19.168100,72.835673,Mumbai,103,2999,66,6.05,0,80,58,46198,25.03,31,34,36,30,true,true,1.15,false,false,false,,None,None,Connected,61,synthetic
TEL_000531,VEH_050_2,WXJ44678UPZYSSMK1,Toyota,Innova Crysta,TELE_872347,2025-11-01 13:32:14,19.164792,72.888697,Mumbai,0,0,54,0.00,0,31,0,46191,24.35,29,30,30,29,false,false,0.00,false,false,false,,Low Fuel,None,Weak Signal,63,synthetic
TEL_000532,VEH_050_2,WXJ44678UPZYSSMK1,Toyota,Innova Crysta,TELE_872347,2025-10-27 13:33:14,19.107110,72.877679,Mumbai,0,861,93,0.00,0,90,47,46202,31.23,34,29,30,29,true,false,0.00,false,false,false,P0128,None,None,Intermittent,42,synthetic
TEL_000533,VEH_050_2,WXJ44678UPZYSSMK1,Toyota,Innova Crysta,TELE_872347,2025-10-25 14:29:14,19.078390,72.938943,Mumbai,0,698,86,0.00,0,80,39,46169,28.90,34,33,30,35,true,false,0.00,false,false,true,,None,None,Intermittent,32,synthetic
TEL_000534,VEH_050_2,WXJ44678UPZYSSMK1,Toyota,Innova Crysta,TELE_872347,2025-10-28 05:12:14,19.128376,72.900485,Mumbai,47,4378,48,7.86,0,93,49,46182,22.72,34,36,32,29,true,true,0.43,true,false,false,P0128,None,None,Weak Signal,61,synthetic
TEL_000535,VEH_050_2,WXJ44678UPZYSSMK1,Toyota,Innova Crysta,TELE_872347,2025-10-26 22:58:14,19.168505,72.840927,Mumbai,68,2635,93,11.12,0,83,59,46199,12.42,33,33,30,31,true,true,1.28,true,false,false,,Battery Low,Critical,Connected,81,synthetic
TEL_000536,VEH_050_2,WXJ44678UPZYSSMK1,Toyota,Innova Crysta,TELE_872347,2025-10-31 03:54:14,19.087861,72.920269,Mumbai,101,4004,66,12.17,0,81,65,46229,42.08,28,30,28,33,true,true,-1.34,false,false,false,,None,None,Weak Signal,65,synthetic
TEL_000537,VEH_050_2,WXJ44678UPZYSSMK1,Toyota,Innova Crysta,TELE_872347,2025-10-30 00:31:14,19.129183,72.954764,Mumbai,45,1689,69,10.28,0,83,65,46219,6.44,34,33,36,34,true,true,-0.75,true,false,false,,None,None,Weak Signal,58,synthetic
TEL_000538,VEH_050_2,WXJ44678UPZYSSMK1,Toyota,Innova Crysta,TELE_872347,2025-10-30 14:48:14,19.029371,72.790351,Mumbai,0,0,95,0.00,0,34,0,46236,8.28,30,34,33,29,false,false,0.00,false,false,false,,Service Due,Warning,Connected,89,synthetic
TEL_000539,VEH_050_2,WXJ44678UPZYSSMK1,Toyota,Innova Crysta,TELE_872347,2025-10-29 07:06:14,19.166863,72.834827,Mumbai,54,1963,34,5.82,0,88,50,46177,19.07,29,31,34,36,true,true,1.20,false,false,false,,None,None,Weak Signal,63,synthetic
TEL_000540,VEH_050_2,WXJ44678UPZYSSMK1,Toyota,Innova Crysta,TELE_872347,2025-10-29 07:53:14,19.136745,72.817146,Mumbai,0,0,71,0.00,0,21,0,46201,5.22,34,35,31,32,false,false,0.00,false,false,false,,None,None,Connected,65,synthetic
TEL_000541,VEH_053_1,LGA9533217GLVVJ5L,Toyota,Fortuner,TELE_607429,2025-10-26 15:01:14,19.084606,72.871464,Mumbai,34,2160,31,11.28,0,96,61,18262,5.47,33,28,34,31,true,true,1.71,false,false,false,P0300,Engine Check,Critical,Connected,64,synthetic
TEL_000542,VEH_053_1,LGA9533217GLVVJ5L,Toyota,Fortuner,TELE_607429,2025-10-28 17:07:14,19.090403,72.800504,Mumbai,59,1790,75,8.47,0,89,61,18265,23.55,33,35,30,29,true,true,0.62,true,false,false,,None,None,Weak Signal,69,synthetic
TEL_000543,VEH_053_1,LGA9533217GLVVJ5L,Toyota,Fortuner,TELE_607429,2025-10-29 05:48:14,19.137271,72.949380,Mumbai,0,0,99,0.00,0,36,0,18269,8.08,35,30,33,34,false,false,0.00,false,false,false,,Battery Low,Warning,Connected,86,synthetic
TEL_000544,VEH_053_1,LGA9533217GLVVJ5L,Toyota,Fortuner,TELE_607429,2025-10-25 14:51:14,19.173436,72.906562,Mumbai,0,0,59,0.00,0,27,0,18271,17.84,29,34,29,29,false,false,0.00,false,false,false,,Battery Low,Info,Weak Signal,52,synthetic
TEL_000545,VEH_053_1,LGA9533217GLVVJ5L,Toyota,Fortuner,TELE_607429,2025-10-29 11:41:14,18.998529,72.853270,Mumbai,31,3557,36,11.62,0,105,45,18277,40.58,32,34,30,28,true,true,0.03,false,false,false,,Low Tire Pressure,Info,Weak Signal,34,synthetic
TEL_000546,VEH_053_1,LGA9533217GLVVJ5L,Toyota,Fortuner,TELE_607429,2025-10-28 20:27:14,18.989617,72.845943,Mumbai,54,3042,60,7.75,0,80,37,18284,48.63,32,31,32,28,true,true,1.64,false,false,false,,None,None,Intermittent,41,synthetic
TEL_000547,VEH_053_1,LGA9533217GLVVJ5L,Toyota,Fortuner,TELE_607429,2025-10-26 17:42:14,19.052242,72.945285,Mumbai,96,3577,82,6.28,0,101,35,18275,1.51,29,31,28,35,true,true,1.91,false,true,false,,None,None,Weak Signal,45,synthetic
TEL_000548,VEH_053_1,LGA9533217GLVVJ5L,Toyota,Fortuner,TELE_607429,2025-10-28 01:37:14,19.117583,72.934774,Mumbai,88,3529,49,8.80,0,85,59,18281,35.82,31,29,33,32,true,true,1.48,true,false,false,,None,None,Intermittent,44,synthetic
TEL_000549,VEH_053_1,LGA9533217GLVVJ5L,Toyota,Fortuner,TELE_607429,2025-10-25 20:45:14,19.006149,72.794986,Mumbai,40,4473,83,6.03,0,85,56,18293,1.92,36,35,28,28,true,true,-1.66,false,false,false,,None,None,Intermittent,67,synthetic
TEL_000550,VEH_053_1,LGA9533217GLVVJ5L,Toyota,Fortuner,TELE_607429,2025-10-29 13:13:14,19.172086,72.827156,Mumbai,118,3569,64,13.35,0,100,25,18279,7.30,28,32,29,30,true,true,0.11,false,false,false,,None,None,Weak Signal,53,synthetic
TEL_000551,VEH_053_1,LGA9533217GLVVJ5L,Toyota,Fortuner,TELE_607429,2025-10-27 14:35:14,19.023068,72.811791,Mumbai,0,0,84,0.00,0,24,0,18279,2.78,36,33,33,36,false,false,0.00,false,false,false,,None,None,Connected,68,synthetic
TEL_000552,VEH_053_1,LGA9533217GLVVJ5L,Toyota,Fortuner,TELE_607429,2025-10-26 00:57:14,19.085197,72.854123,Mumbai,0,724,78,0.00,0,88,35,18298,10.41,33,35,29,28,true,false,0.00,false,false,true,,Low Tire Pressure,None,Weak Signal,41,synthetic
TEL_000553,VEH_053_1,LGA9533217GLVVJ5L,Toyota,Fortuner,TELE_607429,2025-10-30 14:27:14,19.024571,72.823282,Mumbai,52,3163,25,13.35,0,81,42,18277,10.38,33,35,29,35,true,true,0.28,false,false,false,,None,None,Weak Signal,69,synthetic
TEL_000554,VEH_053_1,LGA9533217GLVVJ5L,Toyota,Fortuner,TELE_607429,2025-10-29 07:20:14,19.093430,72.841082,Mumbai,75,3160,23,8.91,0,95,27,18324,49.49,31,29,34,36,true,true,1.76,false,true,false,,None,None,Intermittent,61,synthetic
TEL_000555,VEH_053_1,LGA9533217GLVVJ5L,Toyota,Fortuner,TELE_607429,2025-10-27 19:54:14,19.054445,72.971074,Mumbai,108,3920,12,10.75,0,99,62,18283,44.25,32,29,34,33,true,true,-1.45,true,false,false,,None,None,Intermittent,47,synthetic
TEL_000556,VEH_053_1,LGA9533217GLVVJ5L,Toyota,Fortuner,TELE_607429,2025-11-01 10:06:14,19.149892,72.843775,Mumbai,21,4323,77,9.27,0,95,27,18328,18.44,35,36,31,35,true,true,-0.93,false,false,false,,None,None,Connected,61,synthetic
TEL_000557,VEH_053_1,LGA9533217GLVVJ5L,Toyota,Fortuner,TELE_607429,2025-10-25 07:06:14,19.092669,72.895966,Mumbai,64,1995,99,5.45,0,80,31,18322,23.37,31,29,34,31,true,true,1.39,false,false,false,,None,None,Weak Signal,61,synthetic
TEL_000558,VEH_053_1,LGA9533217GLVVJ5L,Toyota,Fortuner,TELE_607429,2025-11-01 04:01:14,19.094369,72.860708,Mumbai,107,4199,11,10.45,0,105,38,18331,11.71,28,31,33,29,true,true,1.75,false,true,false,P0300,None,None,Intermittent,40,synthetic
TEL_000559,VEH_053_1,LGA9533217GLVVJ5L,Toyota,Fortuner,TELE_607429,2025-11-01 11:25:14,19.006403,72.779809,Mumbai,38,3546,74,13.78,0,89,30,18296,46.70,29,35,31,32,true,true,-1.82,false,false,false,,None,None,Connected,65,synthetic
TEL_000560,VEH_053_1,LGA9533217GLVVJ5L,Toyota,Fortuner,TELE_607429,2025-10-26 00:53:14,19.108001,72.803215,Mumbai,102,2257,24,6.17,0,82,54,18341,32.52,36,31,30,36,true,true,-1.28,true,false,false,P0171,None,None,Intermittent,30,synthetic
TEL_000561,VEH_054_1,XWS84298W4SUKNU5K,Mahindra,XUV700,TELE_301411,2025-10-26 06:44:14,17.467060,78.561102,Hyderabad,0,727,66,0.00,0,97,64,49358,33.30,28,29,35,34,true,false,0.00,false,false,true,,None,None,Connected,85,synthetic
TEL_000562,VEH_054_1,XWS84298W4SUKNU5K,Mahindra,XUV700,TELE_301411,2025-10-30 15:54:14,17.326727,78.512404,Hyderabad,29,3968,23,6.31,0,104,35,49360,42.24,31,30,28,32,true,true,0.13,false,false,false,,None,None,Connected,96,synthetic
TEL_000563,VEH_054_1,XWS84298W4SUKNU5K,Mahindra,XUV700,TELE_301411,2025-10-27 16:00:14,17.447329,78.545116,Hyderabad,0,0,99,0.00,0,25,0,49364,42.78,32,28,36,35,false,false,0.00,false,false,false,,None,None,Weak Signal,45,synthetic
TEL_000564,VEH_054_1,XWS84298W4SUKNU5K,Mahindra,XUV700,TELE_301411,2025-10-30 08:27:14,17.357539,78.515143,Hyderabad,35,1554,97,6.67,0,104,36,49362,7.39,34,31,31,29,true,true,1.25,false,false,false,,None,None,Connected,93,synthetic
TEL_000565,VEH_054_1,XWS84298W4SUKNU5K,Mahindra,XUV700,TELE_301411,2025-10-31 05:36:14,17.311733,78.464789,Hyderabad,102,3196,93,10.13,0,95,37,49377,38.13,36,35,36,35,true,true,0.31,true,false,false,,None,None,Connected,69,synthetic
TEL_000566,VEH_054_1,XWS84298W4SUKNU5K,Mahindra,XUV700,TELE_301411,2025-10-31 21:11:14,17.296541,78.418029,Hyderabad,93,2720,34,10.15,0,104,32,49375,41.06,33,30,33,36,true,true,-0.63,true,false,false,,None,None,Intermittent,43,synthetic
TEL_000567,VEH_054_1,XWS84298W4SUKNU5K,Mahindra,XUV700,TELE_301411,2025-10-29 12:36:14,17.470223,78.511636,Hyderabad,32,3736,39,8.40,0,104,54,49374,20.05,35,32,29,32,true,true,1.98,false,false,false,,None,None,Weak Signal,35,synthetic
TEL_000568,VEH_054_1,XWS84298W4SUKNU5K,Mahindra,XUV700,TELE_301411,2025-10-26 10:53:14,17.320297,78.496828,Hyderabad,86,3864,33,9.43,0,93,54,49369,37.01,34,29,29,31,true,true,0.78,true,false,false,,None,None,Intermittent,40,synthetic
TEL_000569,VEH_054_1,XWS84298W4SUKNU5K,Mahindra,XUV700,TELE_301411,2025-10-28 11:59:14,17.462351,78.503449,Hyderabad,72,4292,87,9.39,0,95,29,49394,47.96,29,36,35,34,true,true,-0.81,true,false,false,,None,None,Intermittent,40,synthetic
TEL_000570,VEH_054_1,XWS84298W4SUKNU5K,Mahindra,XUV700,TELE_301411,2025-10-28 14:24:14,17.317359,78.530607,Hyderabad,81,1547,99,11.99,0,105,50,49372,0.24,36,36,28,31,true,true,0.60,false,false,false,,None,None,Intermittent,52,synthetic
TEL_000571,VEH_054_1,XWS84298W4SUKNU5K,Mahindra,XUV700,TELE_301411,2025-10-26 02:56:14,17.474028,78.531971,Hyderabad,0,0,23,0.00,0,22,0,49379,25.62,32,33,33,35,false,false,0.00,false,false,false,,None,None,Weak Signal,68,synthetic
TEL_000572,VEH_054_1,XWS84298W4SUKNU5K,Mahindra,XUV700,TELE_301411,2025-10-30 22:21:14,17.435375,78.535169,Hyderabad,81,3931,49,14.42,0,84,28,49394,26.86,31,28,28,36,true,true,-0.17,true,false,false,,None,None,Weak Signal,68,synthetic
TEL_000573,VEH_054_1,XWS84298W4SUKNU5K,Mahindra,XUV700,TELE_301411,2025-10-30 23:33:14,17.438892,78.390945,Hyderabad,73,3154,65,5.52,0,105,57,49371,27.68,30,33,30,36,true,true,1.90,false,false,false,,None,None,Intermittent,63,synthetic
TEL_000574,VEH_054_1,XWS84298W4SUKNU5K,Mahindra,XUV700,TELE_301411,2025-10-31 05:33:14,17.451330,78.518231,Hyderabad,48,1860,97,7.21,0,100,44,49418,14.62,36,32,34,30,true,true,1.64,false,false,false,,Low Fuel,Critical,Connected,75,synthetic
TEL_000575,VEH_054_1,XWS84298W4SUKNU5K,Mahindra,XUV700,TELE_301411,2025-10-31 07:25:14,17.338602,78.553664,Hyderabad,66,4000,32,12.13,0,94,32,49407,32.96,31,28,32,33,true,true,0.21,true,false,false,,None,None,Connected,90,synthetic
TEL_000576,VEH_054_1,XWS84298W4SUKNU5K,Mahindra,XUV700,TELE_301411,2025-10-29 03:19:14,17.391561,78.471421,Hyderabad,75,3251,14,14.56,0,82,39,49392,39.48,34,35,29,36,true,true,0.26,true,false,false,,None,None,Intermittent,31,synthetic
TEL_000577,VEH_054_1,XWS84298W4SUKNU5K,Mahindra,XUV700,TELE_301411,2025-10-31 00:35:14,17.312863,78.564457,Hyderabad,102,3481,80,6.61,0,99,59,49382,13.36,35,34,29,30,true,true,0.33,false,false,false,,Service Due,Critical,Weak Signal,50,synthetic
TEL_000578,VEH_054_1,XWS84298W4SUKNU5K,Mahindra,XUV700,TELE_301411,2025-10-31 03:08:14,17.466456,78.579764,Hyderabad,87,2434,76,9.50,0,90,26,49413,28.03,34,33,34,35,true,true,1.02,false,false,false,P0442,None,None,Connected,72,synthetic
TEL_000579,VEH_054_1,XWS84298W4SUKNU5K,Mahindra,XUV700,TELE_301411,2025-11-01 04:31:14,17.354922,78.477993,Hyderabad,72,4173,58,8.99,0,102,39,49390,44.41,35,28,33,36,true,true,0.67,true,false,false,,Battery Low,Info,Intermittent,60,synthetic
TEL_000580,VEH_054_1,XWS84298W4SUKNU5K,Mahindra,XUV700,TELE_301411,2025-10-30 16:43:14,17.339938,78.500035,Hyderabad,40,4197,21,6.82,0,95,49,49405,2.84,35,33,31,28,true,true,-1.33,false,false,false,,None,None,Weak Signal,60,synthetic
TEL_000581,VEH_055_1,SDT33650KYXYJ76ZW,Hyundai,i20,TELE_698214,2025-10-28 14:41:14,28.639847,77.085253,Delhi,24,4421,0,0.00,47,103,34,116596,40.54,30,33,29,36,true,true,-1.83,false,false,false,,Engine Check,Critical,Weak Signal,64,synthetic
TEL_000582,VEH_055_1,SDT33650KYXYJ76ZW,Hyundai,i20,TELE_698214,2025-10-27 18:31:14,28.632104,77.151044,Delhi,80,1720,0,0.00,76,104,42,116598,38.19,32,33,35,36,true,true,0.12,false,false,false,P0171,None,None,Connected,100,synthetic
TEL_000583,VEH_055_1,SDT33650KYXYJ76ZW,Hyundai,i20,TELE_698214,2025-11-01 00:06:14,28.734779,77.163078,Delhi,115,3022,0,0.00,73,102,48,116598,23.39,31,29,36,28,true,true,1.21,false,false,false,,None,None,Intermittent,49,synthetic
TEL_000584,VEH_055_1,SDT33650KYXYJ76ZW,Hyundai,i20,TELE_698214,2025-10-30 23:08:14,28.765600,77.079024,Delhi,20,3501,0,0.00,98,90,36,116609,13.29,36,31,32,31,true,true,-1.98,false,false,false,,None,None,Weak Signal,69,synthetic
TEL_000585,VEH_055_1,SDT33650KYXYJ76ZW,Hyundai,i20,TELE_698214,2025-10-29 14:38:14,28.791988,77.067333,Delhi,75,1972,0,0.00,38,104,46,116604,6.13,34,29,32,35,true,true,-0.42,true,false,false,,None,None,Weak Signal,70,synthetic
TEL_000586,VEH_055_1,SDT33650KYXYJ76ZW,Hyundai,i20,TELE_698214,2025-10-30 01:35:14,28.679219,77.109170,Delhi,69,1550,0,0.00,83,94,62,116611,26.79,31,36,28,29,true,true,-0.70,false,false,false,,None,None,Weak Signal,64,synthetic
TEL_000587,VEH_055_1,SDT33650KYXYJ76ZW,Hyundai,i20,TELE_698214,2025-11-01 02:32:14,28.705544,77.152906,Delhi,79,2578,0,0.00,21,90,51,116624,5.74,35,36,35,28,true,true,1.93,true,false,false,,Engine Check,Warning,Intermittent,69,synthetic
TEL_000588,VEH_055_1,SDT33650KYXYJ76ZW,Hyundai,i20,TELE_698214,2025-10-25 16:32:14,28.637941,77.126610,Delhi,42,4332,0,0.00,64,80,61,116605,15.39,30,29,36,31,true,true,0.81,false,false,false,,None,None,Weak Signal,31,synthetic
TEL_000589,VEH_055_1,SDT33650KYXYJ76ZW,Hyundai,i20,TELE_698214,2025-10-25 19:58:14,28.716131,77.102282,Delhi,20,1805,0,0.00,92,82,51,116632,13.30,31,30,36,28,true,true,0.79,false,false,false,,Engine Check,Warning,Connected,71,synthetic
TEL_000590,VEH_055_1,SDT33650KYXYJ76ZW,Hyundai,i20,TELE_698214,2025-10-27 01:41:14,28.643582,77.192927,Delhi,24,2668,0,0.00,68,81,49,116615,22.87,29,28,30,34,true,true,1.08,false,false,false,,None,None,Intermittent,42,synthetic
TEL_000591,VEH_055_1,SDT33650KYXYJ76ZW,Hyundai,i20,TELE_698214,2025-10-27 19:56:14,28.726798,77.087861,Delhi,0,0,0,0.00,20,21,0,116612,34.09,33,34,28,31,false,false,0.00,false,false,false,,None,None,Intermittent,36,synthetic
TEL_000592,VEH_055_1,SDT33650KYXYJ76ZW,Hyundai,i20,TELE_698214,2025-10-31 15:59:14,28.604850,77.057254,Delhi,28,2989,0,0.00,58,100,29,116622,8.91,28,28,31,28,true,true,1.86,false,true,false,,None,None,Intermittent,35,synthetic
TEL_000593,VEH_055_1,SDT33650KYXYJ76ZW,Hyundai,i20,TELE_698214,2025-10-26 19:26:14,28.643566,77.164494,Delhi,0,792,0,0.00,80,95,32,116612,36.11,35,29,35,33,true,false,0.00,false,false,false,,Low Fuel,None,Weak Signal,48,synthetic
TEL_000594,VEH_055_1,SDT33650KYXYJ76ZW,Hyundai,i20,TELE_698214,2025-11-01 15:29:14,28.694660,77.051985,Delhi,30,2563,0,0.00,96,81,34,116629,1.15,29,35,29,36,true,true,-0.52,false,false,false,,None,None,Intermittent,64,synthetic
TEL_000595,VEH_055_1,SDT33650KYXYJ76ZW,Hyundai,i20,TELE_698214,2025-10-25 23:45:14,28.621326,77.078695,Delhi,100,3882,0,0.00,83,102,56,116633,7.87,33,28,33,28,true,true,-0.61,false,false,false,,Service Due,None,Weak Signal,37,synthetic
TEL_000596,VEH_055_1,SDT33650KYXYJ76ZW,Hyundai,i20,TELE_698214,2025-10-26 12:43:14,28.693957,77.041299,Delhi,111,1520,0,0.00,68,104,32,116614,47.09,36,33,34,31,true,true,0.39,false,false,false,P0420,None,None,Intermittent,42,synthetic
TEL_000597,VEH_055_1,SDT33650KYXYJ76ZW,Hyundai,i20,TELE_698214,2025-10-31 09:45:14,28.725383,77.183654,Delhi,39,2360,0,0.00,32,84,45,116641,10.72,30,29,31,34,true,true,-0.37,false,false,false,,None,None,Connected,97,synthetic
TEL_000598,VEH_055_1,SDT33650KYXYJ76ZW,Hyundai,i20,TELE_698214,2025-10-26 01:54:14,28.703670,77.104280,Delhi,88,3727,0,0.00,63,86,41,116646,20.00,33,36,28,28,true,true,-0.33,true,false,false,,None,None,Connected,67,synthetic
TEL_000599,VEH_055_1,SDT33650KYXYJ76ZW,Hyundai,i20,TELE_698214,2025-10-29 18:56:14,28.613076,77.003981,Delhi,35,2976,0,0.00,38,81,32,116633,35.94,30,28,30,33,true,true,-1.44,false,false,false,P0300,None,None,Intermittent,38,synthetic
TEL_000600,VEH_055_1,SDT33650KYXYJ76ZW,Hyundai,i20,TELE_698214,2025-11-01 16:31:14,28.739136,77.130405,Delhi,60,3088,0,0.00,61,98,65,116619,34.96,32,35,30,36,true,true,0.72,true,false,false,,None,None,Intermittent,60,synthetic
TEL_000601,VEH_058_1,MXM45787EEW0N8BPV,Volkswagen,Virtus,TELE_207459,2025-10-31 02:14:14,26.756124,80.927353,Lucknow,43,3165,26,5.16,0,105,47,17879,47.66,35,28,34,30,true,true,-1.51,false,false,false,,None,None,Intermittent,30,synthetic
TEL_000602,VEH_058_1,MXM45787EEW0N8BPV,Volkswagen,Virtus,TELE_207459,2025-10-28 18:38:14,26.900003,80.956013,Lucknow,40,3325,67,12.66,0,84,47,17880,31.36,31,33,31,30,true,true,1.73,false,false,false,,None,None,Weak Signal,47,synthetic
TEL_000603,VEH_058_1,MXM45787EEW0N8BPV,Volkswagen,Virtus,TELE_207459,2025-10-31 06:57:14,26.823441,80.885342,Lucknow,90,3403,56,7.42,0,89,29,17882,44.89,36,35,30,28,true,true,0.85,false,false,false,,None,None,Connected,73,synthetic
TEL_000604,VEH_058_1,MXM45787EEW0N8BPV,Volkswagen,Virtus,TELE_207459,2025-10-27 06:10:14,26.761861,80.987042,Lucknow,76,1626,61,6.84,0,101,31,17889,48.63,36,31,34,32,true,true,0.87,true,false,false,,Service Due,Warning,Intermittent,66,synthetic
TEL_000605,VEH_058_1,MXM45787EEW0N8BPV,Volkswagen,Virtus,TELE_207459,2025-10-26 05:11:14,26.750237,81.035899,Lucknow,58,2168,14,8.81,0,80,30,17889,9.09,31,34,34,29,true,true,0.84,false,false,false,,None,None,Connected,80,synthetic
TEL_000606,VEH_058_1,MXM45787EEW0N8BPV,Volkswagen,Virtus,TELE_207459,2025-10-25 02:13:14,26.833193,80.848885,Lucknow,74,2286,10,6.63,0,97,54,17889,33.06,29,32,33,34,true,true,1.18,false,false,false,,Low Fuel,Warning,Weak Signal,54,synthetic
